anime_id,name,genre,type,episodes,rating,members,genre1,count
19125,Mogura no Adventure,"Adventure, Kids",Special,1.0,5.27,213,Adventure,1445
18491,Xi Yang Yang Yu Hui Tai Lang: Zhi Kaixin Chuang Long Nian,"Adventure, Comedy, Kids",Movie,1.0,5.26,103,Adventure,1445
9973,Xi Yang Yang Yu Hui Tai Lang: Zhi Hu Hu Sheng Wei,"Adventure, Comedy, Kids",Movie,1.0,5.26,143,Adventure,1445
4390,Sora no Momotarou,"Adventure, Comedy, Military",Movie,1.0,5.26,525,Adventure,1445
1855,JaJa Uma! Quartet,"Adventure, Comedy, Fantasy, Magic, Shounen",OVA,2.0,5.26,869,Adventure,1445
1031,Hanare Toride no Yonna,"Adventure, Fantasy",Movie,1.0,5.26,1748,Adventure,1445
31941,Alice in Dreamland,"Adventure, Fantasy",Movie,1.0,5.25,595,Adventure,1445
25363,Gensei Shugoshin P-hyoro Ikka OVA,"Adventure, Fantasy, Shoujo",OVA,3.0,5.25,81,Adventure,1445
28049,Numa no Taishou,"Adventure, Comedy",Movie,1.0,5.24,136,Adventure,1445
4395,Norakuro Nitouhei: Enshuu no Maki,Adventure,Movie,1.0,5.23,355,Adventure,1445
28051,Kaeru San Yuushi,"Adventure, Comedy",Movie,1.0,5.22,140,Adventure,1445
3372,RGB Adventure,Adventure,TV,6.0,5.21,109,Adventure,1445
12901,TWD Express Rolling Takeoff,"Adventure, Sci-Fi",Movie,1.0,5.2,89,Adventure,1445
23909,Hoshi no Yuuenchi,"Adventure, Kids, Sci-Fi",OVA,1.0,5.17,73,Adventure,1445
6156,Xi Yang Yang Yu Hui Tai Lang: Zhi Niu Qi Chong Tian,"Adventure, Comedy, Kids",Movie,1.0,5.16,152,Adventure,1445
4389,Amada Anime Series: Super Mario Brothers,"Adventure, Comedy, Shounen",OVA,3.0,5.15,1552,Adventure,1445
6852,Ahiru no Otegara,Adventure,Movie,1.0,5.15,748,Adventure,1445
13423,Fushigi Sekai Atagoul Monogatari,Adventure,OVA,1.0,5.14,109,Adventure,1445
6846,Kuma ni Kuwarenu Otoko,"Adventure, Music",Movie,1.0,5.14,322,Adventure,1445
32622,Hello Kitty no Oyayubi-hime,"Adventure, Fantasy, Kids",Movie,1.0,5.14,41,Adventure,1445
765,Chou Henshin Cosprayers Specials,"Adventure, Comedy, Magic, Sci-Fi",Special,3.0,5.13,1480,Adventure,1445
22427,Computer Obaachan,"Adventure, Comedy, Kids, Music, Sci-Fi, Space",Music,1.0,5.13,161,Adventure,1445
28695,Nansensu Monogatari Dai Ippen: Sarugashima,Adventure,Movie,1.0,5.11,126,Adventure,1445
16752,Haedori Daemoheom,"Adventure, Drama, Military",Movie,1.0,5.1,65,Adventure,1445
32888,Sinbad,Adventure,Movie,1.0,5.09,452,Adventure,1445
4394,Norakuro Gochou,Adventure,Movie,1.0,5.09,444,Adventure,1445
16838,Gaegujang-i Cheonsadeul,"Adventure, Kids",Movie,1.0,5.09,86,Adventure,1445
27993,Tetsujin 28-gou: Tanjou-hen,"Adventure, Mecha, Sci-Fi, Shounen",Special,1.0,5.08,90,Adventure,1445
16556,Hong Kil-dong,"Adventure, Fantasy, Historical",Movie,1.0,5.08,81,Adventure,1445
4733,Blue Remains,"Adventure, Sci-Fi",Movie,1.0,5.08,304,Adventure,1445
5656,PuriGorota: Uchuu no Yuujou Daibouken,"Adventure, Kids, Sci-Fi",OVA,1.0,5.07,2068,Adventure,1445
6671,Byeolnala Samchongsa,"Adventure, Sci-Fi",Movie,1.0,5.07,151,Adventure,1445
24051,Interior,"Adventure, Comedy",ONA,1.0,5.06,94,Adventure,1445
11421,Iruka to Shounen,"Adventure, Kids",TV,13.0,5.04,118,Adventure,1445
27369,Eigo de Asobo: Tanken Goblin Tou,"Adventure, Comedy, Fantasy, Kids",TV,100.0,5.0,53,Adventure,1445
21509,Trip Trek (2010),"Adventure, Comedy, Fantasy",ONA,8.0,5.0,73,Adventure,1445
29427,Mori no Ratio,"Adventure, Fantasy, Kids",TV,35.97757847533632,5.0,61,Adventure,1445
29429,Straw Byururu,"Adventure, Fantasy, Kids, Magic",Special,2.0,5.0,83,Adventure,1445
16480,Ojarumaru Yakusoku no Natsu Ojaru to Semira Movie,"Adventure, Comedy, Fantasy",Movie,1.0,5.0,94,Adventure,1445
21101,Katta-kun Monogatari,"Adventure, Kids",Movie,1.0,5.0,70,Adventure,1445
19995,King Kong: 001/7 Tom Thumb,"Adventure, Sci-Fi",TV,26.0,5.0,88,Adventure,1445
30313,Kaiketsu Zorori Movie: Uchuu no Yuusha-tachi,"Adventure, Comedy",Movie,1.0,5.0,102,Adventure,1445
29375,Robot Pulta,"Adventure, Comedy, Kids, Mecha",TV,40.0,5.0,45,Adventure,1445
19773,Akuma Tou no Prince: Mitsume ga Tooru,"Adventure, Comedy, Demons, Supernatural",Special,1.0,4.96,149,Adventure,1445
23265,Genroku Koi Moyou: Sankichi to Osayo,"Adventure, Romance",Movie,1.0,4.93,108,Adventure,1445
705,Chou Henshin Cosprayers vs. Ankoku Uchuu Shougun the Movie,"Adventure, Comedy, Magic, Sci-Fi",Movie,1.0,4.88,1650,Adventure,1445
22621,Ahiru no Pekkle no Hihou wo Sagase,"Adventure, Fantasy, Kids",OVA,1.0,4.8,103,Adventure,1445
30046,Hadashi Neko,"Adventure, Comedy",Special,1.0,4.79,96,Adventure,1445
26199,Doolie Baenang-Yeohaeng,"Adventure, Kids",OVA,7.0,4.78,60,Adventure,1445
29371,Naccio to Pomm,"Adventure, Kids, Sci-Fi",TV,41.0,4.75,43,Adventure,1445
2972,Kindan no Mokushiroku: Crystal Triangle,"Adventure, Demons, Military, Mystery",OVA,1.0,4.75,878,Adventure,1445
28293,Shimajirou to Ookinaki,"Adventure, Kids",Movie,1.0,4.75,78,Adventure,1445
30530,Fuusen Shoujo Temple-chan Movie,"Adventure, Comedy, Kids, Music",Movie,1.0,4.75,44,Adventure,1445
20963,Shimajirou to Kujira no Uta,"Adventure, Comedy, Fantasy, Kids",Movie,1.0,4.75,90,Adventure,1445
20113,Sore Ike! Anpanman: Tekka no Maki-chan to Kin no Kamameshidon,"Adventure, Kids",Movie,1.0,4.74,81,Adventure,1445
30071,Frypan Jiisan,"Adventure, Kids",Movie,1.0,4.7,78,Adventure,1445
33267,Jinxiu Shenzhou Zhi Qi You Ji,"Adventure, Fantasy",TV,35.97757847533632,4.67,106,Adventure,1445
32593,The Snack World,"Adventure, Comedy, Fantasy, Kids",Movie,1.0,4.64,84,Adventure,1445
10270,Gun-dou Musashi Recap,"Adventure, Fantasy, Samurai",Special,1.0,4.62,227,Adventure,1445
6849,Bouken Dankichi: Hyouryuu no Maki,Adventure,Movie,1.0,4.6,438,Adventure,1445
19463,Hamuko Mairu!,"Adventure, Comedy",OVA,1.0,4.6,56,Adventure,1445
20173,Mori no Senshi Bonolon,"Adventure, Fantasy, Kids",TV,26.0,4.57,66,Adventure,1445
27465,Pororo Hanguk-e Wass-eoyo,"Adventure, Kids",ONA,1.0,4.55,64,Adventure,1445
16816,David and Goliath,"Adventure, Historical, Kids",Movie,1.0,4.5,80,Adventure,1445
28047,Kokoro no Chikara,"Adventure, Historical, Romance",Movie,1.0,4.49,148,Adventure,1445
30360,Poppen-sensei to Kaerazu no Numa,"Adventure, Fantasy, Kids",Special,1.0,4.45,56,Adventure,1445
6851,Kaitei no Boukun,Adventure,Movie,1.0,4.45,474,Adventure,1445
29393,Pinky Monkey no Umareta Hi,Adventure,ONA,1.0,4.4,70,Adventure,1445
29505,Suna Asobi,"Adventure, Kids, Music",Special,1.0,4.37,69,Adventure,1445
6834,Taa-chan no Kaitei Ryokou,Adventure,Movie,1.0,4.35,468,Adventure,1445
13499,Himitsukessha Taka no Tsume THE PLANETARIUM: Burabura! Black Hole no Nazo,"Adventure, Comedy, Parody, Space",Special,1.0,4.33,82,Adventure,1445
13365,Samchongsa: Time Machine 001,"Adventure, Sci-Fi",Movie,1.0,4.3,94,Adventure,1445
28103,Gegege no Kitarou: Youkai Japan Rally 3D,"Adventure, Cars, Fantasy, Supernatural",Movie,1.0,4.3,107,Adventure,1445
6838,Dekobou no Jidousha Ryokou,"Adventure, Cars",Movie,1.0,4.28,575,Adventure,1445
32732,Teo the Magic Planet Pilot,"Adventure, Fantasy",Special,1.0,4.27,42,Adventure,1445
29373,Bip to Bap,"Adventure, Kids",TV,4.0,4.2,46,Adventure,1445
30048,Kkurukkuruwa Chingudeul,"Adventure, Comedy, Kids, Slice of Life",TV,13.0,4.2,55,Adventure,1445
30057,Mabeobsaui Adeul Koli,"Adventure, Comedy, Fantasy",TV,13.0,4.2,44,Adventure,1445
23007,Ookami Shounen Ken (Movie),"Adventure, Kids",Movie,1.0,4.0,73,Adventure,1445
32808,Xiong Chu Mo Zhi Duo Bao Qibing,"Adventure, Comedy",Movie,1.0,4.0,40,Adventure,1445
30121,Fushigina Ano Ko wa Sutekina Kono Ko,"Adventure, Kids",TV,35.97757847533632,4.0,40,Adventure,1445
29493,Kyouryou Pikora,"Adventure, Kids",Special,1.0,3.93,47,Adventure,1445
33086,Uchuu Neko: Mardock no Bouken,"Adventure, Comedy, Space",ONA,4.0,3.82,70,Adventure,1445
31640,Fuusen Inu Tinny 2nd Season,"Adventure, Kids",TV,35.97757847533632,3.75,87,Adventure,1445
33215,Hikaru Genji: Taiyou ga Ippai,"Adventure, Music",Music,1.0,3.73,59,Adventure,1445
31672,Ojarumaru: Wasureta Mori no Hinata,"Adventure, Comedy, Fantasy, Kids, Slice of Life",Special,1.0,3.67,51,Adventure,1445
12341,Trip Trek,"Adventure, Comedy, Fantasy",ONA,4.0,3.64,115,Adventure,1445
16778,Gold Pencil And Alien Boy,"Adventure, Kids, Space",Movie,1.0,3.56,73,Adventure,1445
2792,Panzer Dragoon,"Adventure, Fantasy",OVA,1.0,3.47,1047,Adventure,1445
23005,Mogura no Motoro,Slice of Life,Movie,1.0,9.5,62,Slice of Life,103
22995,Shisei Sasshin,Slice of Life,Movie,1.0,8.67,51,Slice of Life,103
23979,Something Great Chizu ni Nai Machi,Slice of Life,Movie,1.0,8.2,70,Slice of Life,103
22325,Ningen Kakumei,Slice of Life,OVA,20.0,8.0,86,Slice of Life,103
13469,Hyouka: Motsubeki Mono wa,Slice of Life,OVA,1.0,7.43,68823,Slice of Life,103
23569,Kagirinaki Rakuen,Slice of Life,Movie,1.0,7.25,86,Slice of Life,103
15159,Fantastic Children Special,Slice of Life,Special,1.0,7.2,873,Slice of Life,103
32607,Gi(a)rlish Number,Slice of Life,TV,12.0,7.11,35072,Slice of Life,103
7955,The Marshmallow Times,Slice of Life,TV,52.0,7.09,216,Slice of Life,103
23345,Yukiguni no Oujisama,Slice of Life,Movie,1.0,7.0,62,Slice of Life,103
20909,Kyoukai no Kanata: Mini Theater,"Slice of Life, Supernatural",Special,7.0,6.82,15703,Slice of Life,103
15431,Natsu-iro Kiseki: 15-kaime no Natsuyasumi,Slice of Life,OVA,1.0,6.81,5295,Slice of Life,103
23439,Toki wa Meguru: Tokyo Station,Slice of Life,ONA,1.0,6.78,2862,Slice of Life,103
20003,Roppou Yabure-kun,Slice of Life,TV,110.0,6.75,64,Slice of Life,103
31144,Mottainai,Slice of Life,Special,1.0,6.66,2234,Slice of Life,103
32190,Omoi no Kakera,Slice of Life,Special,1.0,6.65,2301,Slice of Life,103
30088,Ryoutei no Aji,Slice of Life,Special,4.0,6.63,538,Slice of Life,103
17637,Miyakawa-ke no Kuufuku,Slice of Life,ONA,10.0,6.59,12077,Slice of Life,103
13177,Little Charo,Slice of Life,TV,50.0,6.57,131,Slice of Life,103
33240,Chis Sweet Home (2016),Slice of Life,TV,35.97757847533632,6.57,3437,Slice of Life,103
34213,Getsuyoubi no Tawawa,Slice of Life,ONA,12.0,6.56,16663,Slice of Life,103
9344,Torajima no Miime,Slice of Life,Special,2.0,6.52,331,Slice of Life,103
13283,One Off,Slice of Life,OVA,4.0,6.5,9299,Slice of Life,103
13563,The Four Seasons,Slice of Life,ONA,4.0,6.42,1190,Slice of Life,103
23897,Lovely Movie: Itoshi no Muco,Slice of Life,TV,20.0,6.37,503,Slice of Life,103
30743,Kanagatari. Kanabakari.: Kanadian Families,Slice of Life,OVA,1.0,6.36,209,Slice of Life,103
8178,Fujoshi no Hinkaku,Slice of Life,OVA,1.0,6.34,633,Slice of Life,103
13179,Little Charo 2,Slice of Life,TV,50.0,6.3,103,Slice of Life,103
13495,Tokyo Disney Resort: Yume ga Kanau Basho,Slice of Life,Special,1.0,6.25,727,Slice of Life,103
32397,Sagaken wo Meguru Animation,Slice of Life,Movie,2.0,6.24,535,Slice of Life,103
9423,Koko ni Iru,Slice of Life,ONA,1.0,6.24,401,Slice of Life,103
21649,Mitsuwano,Slice of Life,OVA,1.0,6.15,2794,Slice of Life,103
4091,Kagami no Genon,Slice of Life,Movie,1.0,6.1,1803,Slice of Life,103
20703,Goannai Shimasu Another World e,Slice of Life,OVA,1.0,6.08,84,Slice of Life,103
15749,Chiisana Ojisan,Slice of Life,TV,30.0,6.03,478,Slice of Life,103
29323,"Oyaji no, Imo no Kamisama.",Slice of Life,Special,1.0,6.02,202,Slice of Life,103
29743,Buonomo,Slice of Life,ONA,13.0,6.0,48,Slice of Life,103
23869,Ji no Nai Hagaki,Slice of Life,OVA,1.0,6.0,56,Slice of Life,103
6195,Rita to Nantoka,Slice of Life,TV,26.0,6.0,269,Slice of Life,103
28665,Nenga no Kizuna,Slice of Life,ONA,1.0,5.99,178,Slice of Life,103
24975,Ghibli ga Ippai Special Short Short,Slice of Life,Special,10.0,5.99,733,Slice of Life,103
30289,Dededen,Slice of Life,Special,5.0,5.99,158,Slice of Life,103
30053,Bab Mook Ja,Slice of Life,Movie,1.0,5.97,306,Slice of Life,103
30499,Rolling☆Girls: Chibi☆Rolling☆Girls Korokoro Gekijou,Slice of Life,Special,12.0,5.95,2111,Slice of Life,103
32144,Toshi Souzou Gakubu Shoukai,Slice of Life,ONA,35.97757847533632,5.92,127,Slice of Life,103
13373,Kyoto Animation: Hana-hen,Slice of Life,Special,1.0,5.88,2483,Slice of Life,103
13427,PES: Peace Eco Smile,"Slice of Life, Space",ONA,7.0,5.82,2487,Slice of Life,103
31377,Kataribe Shoujo Honoka,"Slice of Life, Supernatural",ONA,1.0,5.81,241,Slice of Life,103
21267,Go! Go! 575,Slice of Life,TV,4.0,5.8,7755,Slice of Life,103
9886,Ganbare! Moudouken Serve,Slice of Life,Special,1.0,5.8,92,Slice of Life,103
19233,Around,Slice of Life,Movie,1.0,5.79,468,Slice of Life,103
28077,"Go! Go! 575: Meippai ni, Hajiketeru?",Slice of Life,Special,1.0,5.74,1628,Slice of Life,103
10407,Shimanchu MiRiKa,Slice of Life,Special,1.0,5.72,267,Slice of Life,103
25271,Shinano Mainichi Shinbun,Slice of Life,Special,1.0,5.71,1153,Slice of Life,103
13083,Fushigi na Kusuri,Slice of Life,Movie,1.0,5.69,218,Slice of Life,103
19337,Momoya x Peeping Life: Go en Desu yo!,Slice of Life,ONA,4.0,5.68,218,Slice of Life,103
13375,Kyoto Animation: Sora-hen,Slice of Life,Special,1.0,5.67,2306,Slice of Life,103
30394,Teddy,Slice of Life,Movie,1.0,5.63,105,Slice of Life,103
23901,Lovely Movie: Itoshi no Muco Season 2,Slice of Life,TV,22.0,5.58,293,Slice of Life,103
20951,DPR Special Movie,"Slice of Life, Space",Special,1.0,5.56,602,Slice of Life,103
1982,Osu,Slice of Life,Movie,1.0,5.55,2021,Slice of Life,103
31107,Summer Train!,Slice of Life,Special,1.0,5.52,247,Slice of Life,103
31971,Ojiichan ga Nokoshite Kureta Mono: Moetemo Moenai? Moenikui!,Slice of Life,OVA,1.0,5.5,46,Slice of Life,103
13085,Kitsutsuki Keikaku,Slice of Life,Movie,1.0,5.44,194,Slice of Life,103
15533,Yakimochi Caprice,Slice of Life,Special,2.0,5.43,328,Slice of Life,103
30392,Joukyou Monogatari,Slice of Life,Movie,1.0,5.4,110,Slice of Life,103
25377,TOTO Green Challenge,Slice of Life,ONA,1.0,5.4,115,Slice of Life,103
31512,Love and Gift,Slice of Life,ONA,1.0,5.37,155,Slice of Life,103
6935,Enkinhou no Hako: Hakase no Sagashimono,Slice of Life,Special,1.0,5.35,729,Slice of Life,103
29347,20-dai no Heya-hen,Slice of Life,Special,1.0,5.34,733,Slice of Life,103
17106,Wala! Pyeon-uijeom The Animation,Slice of Life,TV,24.0,5.33,90,Slice of Life,103
29003,Lena lena,Slice of Life,TV,13.0,5.33,69,Slice of Life,103
19069,Okane wa Mawaru: Kurashi to Kinyuu,Slice of Life,OVA,1.0,5.31,92,Slice of Life,103
30393,Hana no Hanashi,Slice of Life,Movie,1.0,5.3,104,Slice of Life,103
24807,Kawaii Cook-san,Slice of Life,ONA,1.0,5.21,115,Slice of Life,103
29742,Butazuka,Slice of Life,ONA,13.0,5.2,44,Slice of Life,103
32251,Mirai e no Kakehashi: Bridge for Future,Slice of Life,ONA,6.0,5.18,282,Slice of Life,103
10859,Sorette♡Dakara ne!,Slice of Life,ONA,1.0,5.15,1223,Slice of Life,103
33537,My Home,Slice of Life,ONA,1.0,5.14,45,Slice of Life,103
5299,Coffee Tadaiku,Slice of Life,Movie,1.0,5.11,413,Slice of Life,103
9777,Umacha,Slice of Life,Special,2.0,5.06,748,Slice of Life,103
24869,Aoi Umi to Shounen,Slice of Life,OVA,1.0,5.0,68,Slice of Life,103
33884,Tokyu Plaza Ginza Open,Slice of Life,Special,1.0,5.0,45,Slice of Life,103
30762,Soumubu Sououka Yamaguchi Roppeita: Saibanin Project Hajimemasu!,Slice of Life,OVA,1.0,4.93,52,Slice of Life,103
34118,Pride,Slice of Life,ONA,1.0,4.89,35,Slice of Life,103
33273,Bouningen Weekend,Slice of Life,ONA,20.0,4.87,68,Slice of Life,103
25109,Inuyama Kamiko no Kireigoto ja Owaranai!,Slice of Life,ONA,2.0,4.8,107,Slice of Life,103
31696,Witch Village Story,Slice of Life,TV,24.0,4.71,42,Slice of Life,103
33535,Runningman,Slice of Life,ONA,1.0,4.7,48,Slice of Life,103
23899,Lovely Movie: Itoshi no Muco Specials,Slice of Life,Special,3.0,4.67,166,Slice of Life,103
33122,Pâtisserie no Monster,Slice of Life,ONA,4.0,4.61,100,Slice of Life,103
28347,Guitar Shoujo!,Slice of Life,Special,1.0,4.54,134,Slice of Life,103
30961,Sylvanian Families Mini Gekijou: Omoigakenai Okyakusama,Slice of Life,OVA,3.0,4.4,45,Slice of Life,103
23267,Osaru no Tairyou,Slice of Life,Movie,1.0,4.36,111,Slice of Life,103
26347,From Osaka with Cheer!,Slice of Life,ONA,4.0,4.33,109,Slice of Life,103
31697,Witch Village Story Specials,Slice of Life,Special,2.0,4.29,34,Slice of Life,103
29397,Pinky Monkey x FaFa Collaboration Animation: At Afternoon of Sunny Day,Slice of Life,ONA,1.0,4.12,82,Slice of Life,103
30397,Mori no Kuma-san,Slice of Life,Movie,1.0,3.96,101,Slice of Life,103
29979,Petting a Dog,Slice of Life,ONA,1.0,3.88,375,Slice of Life,103
29395,Fafa Movie,Slice of Life,ONA,2.0,3.81,91,Slice of Life,103
33479,Muzumuzu Eighteen,Slice of Life,TV,35.97757847533632,3.8,72,Slice of Life,103
29391,Pinky Wakuwaku Tabi Stroll,Slice of Life,ONA,7.0,3.59,87,Slice of Life,103
30971,Tanita Shokudou,Slice of Life,Special,1.0,3.54,65,Slice of Life,103
32281,Kimi no Na wa.,"Drama, Romance, School, Supernatural",Movie,1.0,9.37,200630,Drama,974
26313,Yakusoku: Africa Mizu to Midori,"Drama, Kids",OVA,1.0,9.25,53,Drama,974
820,Ginga Eiyuu Densetsu,"Drama, Military, Sci-Fi, Space",OVA,110.0,9.11,80679,Drama,974
4181,Clannad: After Story,"Drama, Fantasy, Romance, Slice of Life, Supernatural",TV,24.0,9.06,456749,Drama,974
28851,Koe no Katachi,"Drama, School, Shounen",Movie,1.0,9.05,102733,Drama,974
33980,Mirai ni Mukete: Bousai wo Kangaeru,Drama,Movie,1.0,9.0,77,Drama,974
26259,Mienu Me ni Kanjita Kumotoriyama no Asahi,"Drama, Kids",OVA,1.0,9.0,47,Drama,974
23273,Shigatsu wa Kimi no Uso,"Drama, Music, Romance, School, Shounen",TV,22.0,8.92,416397,Drama,974
32983,Natsume Yuujinchou Go,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13.0,8.76,38865,Drama,974
11665,Natsume Yuujinchou Shi,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13.0,8.75,98431,Drama,974
25301,Maya no Isshou,"Drama, Historical, Slice of Life",Movie,1.0,8.75,66,Drama,974
19,Monster,"Drama, Horror, Mystery, Police, Psychological, Seinen, Thriller",TV,74.0,8.72,247562,Drama,974
28557,Yamete! Writer Asobi: Doubutsu Mura no Shoubou-tai Shutsu Dou,"Drama, Kids",OVA,1.0,8.67,40,Drama,974
26097,Yume no Tsuzuki,"Drama, Kids",OVA,1.0,8.67,53,Drama,974
10379,Natsume Yuujinchou San,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13.0,8.67,102322,Drama,974
26337,Minna no Doutoku,"Drama, Fantasy, Historical, Kids, School",OVA,6.0,8.67,41,Drama,974
5300,Zoku Natsume Yuujinchou,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13.0,8.64,114173,Drama,974
6114,Rainbow: Nisha Rokubou no Shichinin,"Drama, Historical, Seinen, Thriller",TV,26.0,8.64,139474,Drama,974
31240,Re:Zero kara Hajimeru Isekai Seikatsu,"Drama, Fantasy, Psychological, Thriller",TV,25.0,8.64,355839,Drama,974
9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,"Drama, Slice of Life, Supernatural",TV,11.0,8.62,463835,Drama,974
10408,Hotarubi no Mori e,"Drama, Romance, Shoujo, Supernatural",Movie,1.0,8.61,197439,Drama,974
28735,Shouwa Genroku Rakugo Shinjuu,"Drama, Historical, Josei",TV,13.0,8.59,71295,Drama,974
578,Hotaru no Haka,"Drama, Historical",Movie,1.0,8.58,174878,Drama,974
13125,Shinsekai yori,"Drama, Horror, Mystery, Sci-Fi, Supernatural",TV,25.0,8.53,288376,Drama,974
14397,Chihayafuru 2,"Drama, Game, Josei, Slice of Life, Sports",TV,25.0,8.52,86074,Drama,974
9756,Mahou Shoujo Madoka★Magica,"Drama, Magic, Psychological, Thriller",TV,12.0,8.51,462974,Drama,974
31015,Kakusensou,"Drama, Historical, Kids",OVA,1.0,8.5,34,Drama,974
29365,"Mirai e no Niji: Boku no Ojisan wa, Hansen-byou","Drama, Kids",OVA,1.0,8.5,45,Drama,974
26295,Haha Uzura,"Drama, Kids",OVA,1.0,8.5,44,Drama,974
33821,"Aoyo, Kaette Koi: Tokyo Dai Kuushuu","Drama, Historical",OVA,1.0,8.5,26,Drama,974
33824,Satoukibibatake,"Drama, Historical",OVA,1.0,8.5,21,Drama,974
31003,Boku no Aozora,"Drama, Kids",OVA,1.0,8.5,44,Drama,974
11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,"Drama, Magic, Psychological, Thriller",Movie,1.0,8.5,135735,Drama,974
11979,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,"Drama, Magic, Psychological, Thriller",Movie,1.0,8.49,85361,Drama,974
12531,Sakamichi no Apollon,"Drama, Josei, Music, Romance, School",TV,12.0,8.48,146592,Drama,974
2921,Ashita no Joe 2,"Drama, Sports",TV,47.0,8.48,6259,Drama,974
5420,Kemono no Souja Erin,"Drama, Fantasy",TV,50.0,8.45,36751,Drama,974
4081,Natsume Yuujinchou,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13.0,8.42,210736,Drama,974
28563,Hi Asobi wa Kaji no Moto: Kenta to Nyanta no Hi no Youjin,"Drama, Kids",OVA,1.0,8.4,49,Drama,974
1842,Major S3,"Drama, Shounen, Sports",TV,26.0,8.4,29528,Drama,974
20651,Natsume Yuujinchou: Itsuka Yuki no Hi ni,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",OVA,1.0,8.4,28302,Drama,974
30943,Ojiichan wa Boku no Hero,"Drama, Kids",OVA,1.0,8.4,101,Drama,974
329,Planetes,"Drama, Romance, Sci-Fi, Seinen, Space",TV,26.0,8.38,105044,Drama,974
1142,Hachimitsu to Clover II,"Drama, Josei, Romance",TV,12.0,8.37,61493,Drama,974
16782,Kotonoha no Niwa,"Drama, Psychological, Romance, Slice of Life",Movie,1.0,8.35,189741,Drama,974
21557,Omoide no Marnie,"Drama, Mystery, Psychological",Movie,1.0,8.35,53590,Drama,974
30941,Utsukushii Message,"Drama, Kids",OVA,1.0,8.33,37,Drama,974
27839,Ticonderonga no Iru Umi,"Drama, Historical, Kids",OVA,1.0,8.33,59,Drama,974
26219,Tabidachi no Hi ni,"Drama, Kids",OVA,1.0,8.33,44,Drama,974
28353,Henteko na Volunteer,"Drama, Slice of Life",OVA,1.0,8.33,44,Drama,974
30932,Oz no Mahoutsukai no Koutsuu Anzen no Tabi,"Drama, Fantasy, Kids",OVA,1.0,8.33,36,Drama,974
27579,Mii-chan no Tenohira,"Drama, Historical",Movie,1.0,8.33,51,Drama,974
26221,Mebae no Ashita,"Drama, Kids",OVA,1.0,8.33,45,Drama,974
26091,Koe wo Kikasete,"Drama, Kids",OVA,1.0,8.33,47,Drama,974
26103,Namae... Sore wa Moeru Inochi,"Drama, Kids",OVA,1.0,8.33,50,Drama,974
28223,Death Parade,"Drama, Game, Mystery, Psychological, Thriller",TV,12.0,8.33,383914,Drama,974
10800,Chihayafuru,"Drama, Game, Josei, Slice of Life, Sports",TV,25.0,8.32,158561,Drama,974
28725,Kokoro ga Sakebitagatterunda.,"Drama, Romance, School",Movie,1.0,8.32,59652,Drama,974
16067,Nagi no Asukara,"Drama, Fantasy, Romance",TV,26.0,8.32,224947,Drama,974
11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,"Drama, Magic, Psychological, Thriller",Movie,1.0,8.31,88164,Drama,974
5365,Tsumiki no Ie,Drama,Movie,1.0,8.27,45189,Drama,974
239,Gankutsuou,"Drama, Mystery, Sci-Fi, Supernatural, Thriller",TV,24.0,8.27,103828,Drama,974
31988,Hibike! Euphonium 2,"Drama, Music, School",TV,13.0,8.25,47716,Drama,974
28561,Saru Tarou Jishin ni wa Makenai zo!: Jishin e no Sonae Dai Sakusen,"Drama, Kids",OVA,1.0,8.25,40,Drama,974
16662,Kaze Tachinu,"Drama, Historical, Romance",Movie,1.0,8.24,75359,Drama,974
8425,Gosick,"Drama, Historical, Mystery, Romance",TV,24.0,8.23,232113,Drama,974
1974,Glass no Kamen (2005),"Drama, Shoujo",TV,51.0,8.23,17038,Drama,974
440,Shoujo Kakumei Utena,"Drama, Fantasy, Psychological, Shoujo",TV,39.0,8.22,77464,Drama,974
2402,Ashita no Joe,"Drama, Sports",TV,79.0,8.22,15442,Drama,974
31004,Niji no Kakehashi,"Drama, Kids",OVA,1.0,8.2,40,Drama,974
6211,Tokyo Magnitude 8.0,Drama,TV,11.0,8.19,121349,Drama,974
15039,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai. Movie,"Drama, Slice of Life, Supernatural",Movie,1.0,8.19,95241,Drama,974
4789,ef: A Tale of Melodies.,"Drama, Mystery, Romance, Supernatural",TV,12.0,8.18,103657,Drama,974
1530,Kanon (2006),"Drama, Romance, Slice of Life, Supernatural",TV,24.0,8.17,163171,Drama,974
1065,Touch,"Drama, Romance, School, Shounen, Slice of Life, Sports",TV,101.0,8.16,12833,Drama,974
15227,Kono Sekai no Katasumi ni,"Drama, Historical",Movie,1.0,8.14,8028,Drama,974
